ADJ{affreux}, N{personnage.g=M num=SG}*	afʁøpɛʁsonaʒ	1	0
DET{ArtDef}, N{base.g=F num=SG}*	labaz	1	0
DET{ArtDef}, N{basse.g=F num=PL}*	lebas	1	0
DET{ArtDef}, N{beauté.g=F num=SG}*	labote	1	0
DET{ArtDef}, N{belote.g=F num=SG}*	labœlɔt	1	0
DET{ArtDef}, N{besoin.g=M num=SG}*	ləbøzw3	1	0
DET{ArtDef}, N{biologie.g=F num=SG}*	labjoloʒi	1	0
DET{ArtDef}, N{biologie.g=F num=SG}*	labjoloʒi	1	0
DET{ArtDef}, N{biologie.g=F num=SG}*	labjoloʒi	1	0
DET{ArtDef}, N{bise.g=F num=SG}*	labiz	1	0
DET{ArtDef}, N{blues.g=M num=SG}*	ləbluz	1	0
DET{ArtDef}, N{bord.g=M num=PL}*	lebɔʁ	1	0
DET{ArtDef}, N{bord.g=M num=PL}*	lebɔʁ	1	0
DET{ArtDef}, N{bord.g=M num=PL}*	lebɔʁ	1	0
DET{ArtDef}, N{bord.g=M num=PL}*	lebɔʁ	1	0
DET{ArtDef}, N{bord.g=M num=PL}*	lebɔʁ	1	0
DET{ArtDef}, N{bord.g=M num=PL}*	lebɔʁ	1	0
DET{ArtDef}, N{bord.g=M num=PL}*	lebɔʁ	1	0
DET{ArtDef}, N{bord.g=M num=PL}*	lebɔʁ	1	0
DET{ArtDef}, N{bord.g=M num=PL}*	lebɔʁ	1	0
DET{ArtDef}, N{bord.g=M num=PL}*	lebɔʁ	1	0
DET{ArtDef}, N{bord.g=M num=PL}*	lebɔʁ	1	0
DET{ArtDef}, N{bord.g=M num=PL}*	lebɔʁ	1	0
DET{ArtDef}, N{bord.g=M num=PL}*	lebɔʁ	1	0
DET{ArtDef}, N{bord.g=M num=PL}*	lebɔʁ	1	0
DET{ArtDef}, N{bord.g=M num=PL}*	lebɔʁ	1	0
DET{ArtDef}, N{bord.g=M num=PL}*	lebɔʁ	1	0
DET{ArtDef}, N{bord.g=M num=PL}*	lebɔʁ	1	0
DET{ArtDef}, N{bord.g=M num=PL}*	lebɔʁ	1	0
DET{ArtDef}, N{bord.g=M num=PL}*	lebɔʁ	1	0
DET{ArtDef}, N{bord.g=M num=PL}*	lebɔʁ	1	0
DET{ArtDef}, N{bord.g=M num=PL}*	lebɔʁ	1	0
DET{ArtDef}, N{bord.g=M num=PL}*	lebɔʁ	1	0
DET{ArtDef}, N{bord.g=M num=SG}*	ləbɔʁ	1	0
DET{ArtDef}, N{bordel.g=M num=SG}*	ləbɔʁdɛl	1	0
DET{ArtDef}, N{boucherie.g=F num=SG}*	labuʃœʁi	1	0
DET{ArtDef}, N{bouffe.g=F num=SG}*	labuf	1	0
DET{ArtDef}, N{bouffe.g=F num=SG}*	labuf	1	0
DET{ArtDef}, N{bougnat.g=M num=PL}*	lebuɲa	1	0
DET{ArtDef}, N{boulanger.g=M num=SG}*	ləbul&ʒe	1	0
DET{ArtDef}, N{boulanger.g=M num=SG}*	ləbul&ʒe	1	0
DET{ArtDef}, N{boulangerie.g=F num=SG}*	labul&ʒœʁi	1	0
DET{ArtDef}, N{boule.g=F num=PL}*	lebul	1	0
DET{ArtDef}, N{boulevard.g=M num=PL}*	lebulœvaʁ	1	0
DET{ArtDef}, N{boulot.g=M num=SG}*	ləbulo	1	0
DET{ArtDef}, N{boulot.g=M num=SG}*	ləbulo	1	0
DET{ArtDef}, N{boulot.g=M num=SG}*	ləbulo	1	0
DET{ArtDef}, N{bourg.g=M num=SG}*	ləbuʁ	1	0
DET{ArtDef}, N{bourré.g=F num=SG}*	labuʁe	1	0
DET{ArtDef}, N{bourse.g=F num=PL}*	lebuʁs	1	0
DET{ArtDef}, N{bouteille.g=F num=PL}*	lebutɛj	1	0
DET{ArtDef}, N{bouteille.g=F num=SG}*	labutɛj	1	0
DET{ArtDef}, N{boutique.g=F num=PL}*	lebutik	1	0
DET{ArtDef}, N{boutique.g=F num=SG}*	labutik	1	0
DET{ArtDef}, N{boutique.g=F num=SG}*	labutik	1	0
DET{ArtDef}, N{boutique.g=F num=SG}*	labutik	1	0
DET{ArtDef}, N{boutique.g=F num=SG}*	labutik	1	0
DET{ArtDef}, N{boîte.g=F num=SG}*	labwat	1	0
DET{ArtDef}, N{boîte.g=F num=SG}*	labwat	1	0
DET{ArtDef}, N{brioche.g=F num=SG}*	labʁijɔʃ	1	0
DET{ArtDef}, N{briquette.g=F num=SG}*	labʁikɛt	1	0
DET{ArtDef}, N{bruit.g=M num=SG}*	ləbʁɥi	1	0
DET{ArtDef}, N{bureau.g=M num=SG}*	ləbyʁo	1	0
DET{ArtDef}, N{bureau.g=M num=SG}*	ləbyʁo	1	0
DET{ArtDef}, N{but.g=M num=SG}*	ləby	1	0
DET{ArtDef}, N{but.g=M num=SG}*	ləby	1	0
DET{ArtDef}, N{but.g=M num=SG}*	ləby	1	0
DET{ArtDef}, N{bébé.g=M num=PL}*	lebebe	1	0
DET{ArtDef}, N{bébé.g=M num=PL}*	lebebe	1	0
DET{ArtDef}, N{bébé.g=M num=SG}*	ləbebe	1	0
DET{ArtDef}, N{bête.g=F num=PL}*	lebɛt	1	0
DET{ArtDef}, N{c.g=M num=SG}*	ləse	1	0
DET{ArtDef}, N{cabriolet.g=M num=SG}*	lakabʁijolɛ	1	0
DET{ArtDef}, N{cabriolet.g=M num=SG}*	lakabʁijolɛ	1	0
DET{ArtDef}, N{cadeau.g=M num=PL}*	lekado	1	0
DET{ArtDef}, N{café.g=M num=PL}*	lekafe	1	0
DET{ArtDef}, N{café.g=M num=PL}*	lekafe	1	0
DET{ArtDef}, N{café.g=M num=PL}*	lekafe	1	0
DET{ArtDef}, N{café.g=M num=PL}*	lekafe	1	0
DET{ArtDef}, N{café.g=M num=PL}*	lekafe	1	0
DET{ArtDef}, N{café.g=M num=PL}*	lekafe	1	0
DET{ArtDef}, N{café.g=M num=SG}*	ləkafe	1	0
DET{ArtDef}, N{café.g=M num=SG}*	ləkafe	1	0
DET{ArtDef}, N{caisse.g=F num=SG}*	lakɛs	1	0
DET{ArtDef}, N{calendrier.g=M num=SG}*	ləkal&dʁije	1	0
DET{ArtDef}, N{calife.g=M num=SG}*	ləkalif	1	0
DET{ArtDef}, N{cambrousse.g=F num=SG}*	lak&bʁus	1	0
DET{ArtDef}, N{camion.g=M num=PL}*	lekamjQ	1	0
DET{ArtDef}, N{camion.g=M num=PL}*	lekamjQ	1	0
DET{ArtDef}, N{campagne.g=F num=SG}*	lak&paɲ	1	0
DET{ArtDef}, N{campagne.g=F num=SG}*	lak&paɲ	1	0
DET{ArtDef}, N{campagne.g=F num=SG}*	lak&paɲ	1	0
DET{ArtDef}, N{campagne.g=F num=SG}*	lak&paɲ	1	0
DET{ArtDef}, N{campagne.g=F num=SG}*	lak&paɲ	1	0
DET{ArtDef}, N{campagne.g=F num=SG}*	lak&paɲ	1	0
DET{ArtDef}, N{campagne.g=F num=SG}*	lak&paɲ	1	0
DET{ArtDef}, N{canapé.g=M num=PL}*	lekanape	1	0
DET{ArtDef}, N{canapé.g=M num=PL}*	lekanape	1	0
DET{ArtDef}, N{canette.g=F num=SG}*	lakanɛt	1	0
DET{ArtDef}, N{canicule.g=F num=SG}*	lakanikyl	1	0
DET{ArtDef}, N{capitale.g=F num=SG}*	lakapital	1	0
DET{ArtDef}, N{capitale.g=F num=SG}*	lakapital	1	0
DET{ArtDef}, N{caractère.g=M num=SG}*	ləkaʁaktɛʁ	1	0
DET{ArtDef}, N{caractère.g=M num=SG}*	ləkaʁaktɛʁ	1	0
DET{ArtDef}, N{carcasse.g=F num=PL}*	lekaʁkas	1	0
DET{ArtDef}, N{carte.g=F num=SG}*	lakaʁt	1	0
DET{ArtDef}, N{carte.g=F num=SG}*	lakaʁt	1	0
DET{ArtDef}, N{cas.g=M num=SG}*	ləka	1	0
DET{ArtDef}, N{casque.g=M num=SG}*	ləkask	1	0
DET{ArtDef}, N{cata.g=F num=SG}*	lakata	1	0
DET{ArtDef}, N{catalogue.g=M num=SG}*	ləkatalɔg	1	0
DET{ArtDef}, N{catalogue.g=M num=SG}*	ləkatalɔg	1	0
DET{ArtDef}, N{cave.g=F num=PL}*	lekav	1	0
DET{ArtDef}, N{centre.g=M num=SG}*	ləs&tʁ	1	0
DET{ArtDef}, N{centre.g=M num=SG}*	ləs&tʁ	1	0
DET{ArtDef}, N{centre.g=M num=SG}*	ləs&tʁ	1	0
DET{ArtDef}, N{cerne.g=M num=PL}*	lesɛʁn	1	0
DET{ArtDef}, N{cerne.g=M num=PL}*	lesɛʁn	1	0
DET{ArtDef}, N{certificat.g=M num=SG}*	ləsɛʁtifika	1	0
DET{ArtDef}, N{cerveau.g=M num=SG}*	ləsɛʁvo	1	0
DET{ArtDef}, N{chambre.g=F num=PL}*	leʃ&bʁ	1	0
DET{ArtDef}, N{chambre.g=F num=PL}*	leʃ&bʁ	1	0
DET{ArtDef}, N{chambre.g=F num=PL}*	leʃ&bʁ	1	0
DET{ArtDef}, N{chambre.g=F num=PL}*	leʃ&bʁ	1	0
DET{ArtDef}, N{champ.g=M num=SG}*	ləʃ&	1	0
DET{ArtDef}, N{champagne.g=M num=SG}*	ləʃ&paɲ	1	0
DET{ArtDef}, N{champignon.g=M num=PL}*	leʃ&piɲQ	1	0
DET{ArtDef}, N{chanson.g=F num=PL}*	leʃ&sQ	1	0
DET{ArtDef}, N{charcuterie.g=F num=SG}*	laʃaʁkytœʁi	1	0
DET{ArtDef}, N{chat.g=M num=SG}*	ləʃa	1	0
DET{ArtDef}, N{chaussure.g=F num=PL}*	leʃosyʁ	1	0
DET{ArtDef}, N{chaussure.g=F num=PL}*	leʃosyʁ	1	0
DET{ArtDef}, N{chaussure.g=F num=PL}*	leʃosyʁ	1	0
DET{ArtDef}, N{chaîne.g=F num=SG}*	laʃɛn	1	0
DET{ArtDef}, N{chemin.g=M num=SG}*	ləʃœm3	1	0
DET{ArtDef}, N{chemin.g=M num=SG}*	ləʃœm3	1	0
DET{ArtDef}, N{cheval.g=M num=SG}*	ləʃœval	1	0
DET{ArtDef}, N{chevalier.g=M num=PL}*	leʃœvalje	1	0
DET{ArtDef}, N{chevalier.g=M num=PL}*	leʃœvalje	1	0
DET{ArtDef}, N{cheveu.g=M num=PL}*	leʃœvø	1	0
DET{ArtDef}, N{cheveu.g=M num=PL}*	leʃœvø	1	0
DET{ArtDef}, N{cheveu.g=M num=PL}*	leʃœvø	1	0
DET{ArtDef}, N{cheveu.g=M num=PL}*	leʃœvø	1	0
DET{ArtDef}, N{cheveu.g=M num=PL}*	leʃœvø	1	0
DET{ArtDef}, N{cheveu.g=M num=PL}*	leʃœvø	1	0
DET{ArtDef}, N{chien.g=M num=PL}*	leʃj3	1	0
DET{ArtDef}, N{chimie.g=F num=SG}*	laʃimi	1	0
DET{ArtDef}, N{choix.g=M num=SG}*	ləʃwa	1	0
DET{ArtDef}, N{choix.g=M num=SG}*	ləʃwa	1	0
DET{ArtDef}, N{choix.g=M num=SG}*	ləʃwa	1	0
DET{ArtDef}, N{choix.g=M num=SG}*	ləʃwa	1	0
DET{ArtDef}, N{choix.g=M num=SG}*	ləʃwa	1	0
DET{ArtDef}, N{choix.g=M num=SG}*	ləʃwa	1	0
DET{ArtDef}, N{choix.g=M num=SG}*	ləʃwa	1	0
DET{ArtDef}, N{choix.g=M num=SG}*	ləʃwa	1	0
DET{ArtDef}, N{choix.g=M num=SG}*	ləʃwa	1	0
DET{ArtDef}, N{chorale.g=F num=SG}*	lakoʁal	1	0
DET{ArtDef}, N{chorégraphie.g=F num=SG}*	lakoʁegʁafi	1	0
DET{ArtDef}, N{chose.g=F num=PL}*	leʃoz	1	0
DET{ArtDef}, N{chose.g=F num=PL}*	leʃoz	1	0
DET{ArtDef}, N{chose.g=F num=PL}*	leʃoz	1	0
DET{ArtDef}, N{chose.g=F num=PL}*	leʃoz	1	0
DET{ArtDef}, N{chose.g=F num=PL}*	leʃoz	1	0
DET{ArtDef}, N{chose.g=F num=PL}*	leʃoz	1	0
DET{ArtDef}, N{chose.g=F num=PL}*	leʃoz	1	0
DET{ArtDef}, N{chose.g=F num=SG}*	laʃoz	1	0
DET{ArtDef}, N{chou.g=M num=PL}*	leʃu	1	0
DET{ArtDef}, N{chou.g=M num=PL}*	leʃu	1	0
DET{ArtDef}, N{chou.g=M num=PL}*	leʃu	1	0
DET{ArtDef}, N{chou.g=M num=PL}*	leʃu	1	0
DET{ArtDef}, N{chou.g=M num=SG}*	ləʃu	1	0
DET{ArtDef}, N{choux-fleurs.g=M num=PL}*	leʃuflœʁ	1	0
DET{ArtDef}, N{choux-fleurs.g=M num=PL}*	leʃuflœʁ	1	0
DET{ArtDef}, N{chronologie.g=F num=SG}*	lakʁonoloʒi	1	0
DET{ArtDef}, N{chômage.g=M num=SG}*	ləʃomaʒ	1	0
DET{ArtDef}, N{chômage.g=M num=SG}*	ləʃomaʒ	1	0
DET{ArtDef}, N{ciel.g=M num=SG}*	ləsjɛl	1	0
DET{ArtDef}, N{cinquantaine.g=F num=SG}*	las3k&tɛn	1	0
DET{ArtDef}, N{cinquantaine.g=F num=SG}*	las3k&tɛn	1	0
DET{ArtDef}, N{cinéma.g=M num=PL}*	lesinema	1	0
DET{ArtDef}, N{cinéma.g=M num=SG}*	ləsinema	1	0
DET{ArtDef}, N{cinéma.g=M num=SG}*	ləsinema	1	0
DET{ArtDef}, N{cinéma.g=M num=SG}*	ləsinema	1	0
DET{ArtDef}, N{cinéma.g=M num=SG}*	ləsinema	1	0
DET{ArtDef}, N{circuit.g=M num=PL}*	lesiʁkɥi	1	0
DET{ArtDef}, N{cité.g=F num=SG}*	lasite	1	0
DET{ArtDef}, N{classe.g=F num=SG}*	laklas	1	0
DET{ArtDef}, N{client.g=M num=PL}*	leklij&	1	0
DET{ArtDef}, N{cocotier.g=M num=PL}*	lekokotje	1	0
DET{ArtDef}, N{cocotier.g=M num=SG}*	ləkokotje	1	0
DET{ArtDef}, N{coeur.g=M num=SG}*	ləkœʁ	1	0
DET{ArtDef}, N{coeur.g=M num=SG}*	ləkœʁ	1	0
DET{ArtDef}, N{coeur.g=M num=SG}*	ləkœʁ	1	0
DET{ArtDef}, N{coeur.g=M num=SG}*	ləkœʁ	1	0
DET{ArtDef}, N{coiffure.g=F num=SG}*	lakwafyʁ	1	0
DET{ArtDef}, N{coin.g=M num=PL}*	lekw3	1	0
DET{ArtDef}, N{coin.g=M num=SG}*	ləkw3	1	0
DET{ArtDef}, N{coin.g=M num=SG}*	ləkw3	1	0
DET{ArtDef}, N{coin.g=M num=SG}*	ləkw3	1	0
DET{ArtDef}, N{coin.g=M num=SG}*	ləkw3	1	0
DET{ArtDef}, N{coin.g=M num=SG}*	ləkw3	1	0
DET{ArtDef}, N{coin.g=M num=SG}*	ləkw3	1	0
DET{ArtDef}, N{coin.g=M num=SG}*	ləkw3	1	0
DET{ArtDef}, N{coin.g=M num=SG}*	ləkw3	1	0
DET{ArtDef}, N{coin.g=M num=SG}*	ləkw3	1	0
DET{ArtDef}, N{coin.g=M num=SG}*	ləkw3	1	0
DET{ArtDef}, N{coin.g=M num=SG}*	ləkw3	1	0
DET{ArtDef}, N{coin.g=M num=SG}*	ləkw3	1	0
DET{ArtDef}, N{coin.g=M num=SG}*	ləkw3	1	0
DET{ArtDef}, N{coin.g=M num=SG}*	ləkw3	1	0
DET{ArtDef}, N{coin.g=M num=SG}*	ləkw3	1	0
DET{ArtDef}, N{coin.g=M num=SG}*	ləkw3	1	0
DET{ArtDef}, N{coin.g=M num=SG}*	ləkw3	1	0
DET{ArtDef}, N{coin.g=M num=SG}*	ləkw3	1	0
DET{ArtDef}, N{coin.g=M num=SG}*	ləkw3	1	0
DET{ArtDef}, N{coin.g=M num=SG}*	ləkw3	1	0
DET{ArtDef}, N{coin.g=M num=SG}*	ləkw3	1	0
DET{ArtDef}, N{coin.g=M num=SG}*	ləkw3	1	0
DET{ArtDef}, N{coin.g=M num=SG}*	ləkw3	1	0
DET{ArtDef}, N{colle.g=F num=PL}*	lekɔl	1	0
DET{ArtDef}, N{colle.g=F num=PL}*	lekɔl	1	0
DET{ArtDef}, N{collège.g=M num=SG}*	ləkolɛʒ	1	0
DET{ArtDef}, N{collège.g=M num=SG}*	ləkolɛʒ	1	0
DET{ArtDef}, N{comment.g=M num=SG}*	lekom&	1	0
DET{ArtDef}, N{comment.g=M num=SG}*	ləkom&	1	0
DET{ArtDef}, N{commerce.g=M num=SG}*	ləkomɛʁs	1	0
DET{ArtDef}, N{commerce.g=M num=SG}*	ləkomɛʁs	1	0
DET{ArtDef}, N{commune.g=F num=PL}*	lekomyn	1	0
DET{ArtDef}, N{commune.g=F num=SG}*	lakomyn	1	0
DET{ArtDef}, N{commune.g=F num=SG}*	lakomyn	1	0
DET{ArtDef}, N{complément.g=M num=SG}*	ləkQplem&	1	0
DET{ArtDef}, N{comédie.g=F num=PL}*	lekomedi	1	0
DET{ArtDef}, N{concours.g=M num=PL}*	lekQkuʁ	1	0
DET{ArtDef}, N{concours.g=M num=PL}*	lekQkuʁ	1	0
DET{ArtDef}, N{concours.g=M num=PL}*	lekQkuʁ	1	0
DET{ArtDef}, N{concours.g=M num=PL}*	lekQkuʁ	1	0
DET{ArtDef}, N{concours.g=M num=PL}*	lekQkuʁ	1	0
DET{ArtDef}, N{concours.g=M num=SG}*	ləkQkuʁ	1	0
DET{ArtDef}, N{concours.g=M num=SG}*	ləkQkuʁ	1	0
DET{ArtDef}, N{concours.g=M num=SG}*	ləkQkuʁ	1	0
DET{ArtDef}, N{concours.g=M num=SG}*	ləkQkuʁ	1	0
DET{ArtDef}, N{condition.g=F num=PL}*	lekQdisjQ	1	0
DET{ArtDef}, N{condition.g=F num=PL}*	lekQdisjQ	1	0
DET{ArtDef}, N{condition.g=F num=SG}*	ləkQdisjQ	1	0
DET{ArtDef}, N{confiture.g=F num=SG}*	lakQfityʁ	1	0
DET{ArtDef}, N{confiture.g=F num=SG}*	lakQfityʁ	1	0
DET{ArtDef}, N{confort.g=M num=SG}*	ləkQfɔʁ	1	0
DET{ArtDef}, N{confort.g=M num=SG}*	ləkQfɔʁ	1	0
DET{ArtDef}, N{conjugaison.g=F num=SG}*	lakQʒygɛzQ	1	0
DET{ArtDef}, N{conjugaison.g=F num=SG}*	lakQʒygɛzQ	1	0
DET{ArtDef}, N{connaissance.g=F num=SG}*	lakonɛs&s	1	0
DET{ArtDef}, N{conscience.g=F num=SG}*	lakQsj&s	1	0
DET{ArtDef}, N{conseil.g=M num=SG}*	ləkQsɛj	1	0
DET{ArtDef}, N{conservatoire.g=M num=PL}*	lekQsɛʁvatwaʁ	1	0
DET{ArtDef}, N{conserve.g=F num=SG}*	lekQsɛʁv	1	0
DET{ArtDef}, N{conséquence.g=F num=PL}*	lekQsek&s	1	0
DET{ArtDef}, N{contact.g=M num=SG}*	ləkQtakt	1	0
DET{ArtDef}, N{contexte.g=M num=SG}*	ləkQtɛkst	1	0
DET{ArtDef}, N{contexte.g=M num=SG}*	ləkQtɛkst	1	0
DET{ArtDef}, N{contraire.g=M num=SG}*	ləkQtʁɛʁ	1	0
DET{ArtDef}, N{contrôleur.g=M num=PL}*	lekQtʁolœʁ	1	0
DET{ArtDef}, N{conversation.g=F num=PL}*	lekQvɛʁsasjQ	1	0
DET{ArtDef}, N{coordonnée.g=F num=PL}*	lekoɔʁdone	1	0
DET{ArtDef}, N{copain.g=M num=PL}*	lekop3	1	0
DET{ArtDef}, N{copain.g=M num=PL}*	lekop3	1	0
DET{ArtDef}, N{corps.g=M num=SG}*	ləkɔʁ	1	0
DET{ArtDef}, N{corps.g=M num=SG}*	ləkɔʁ	1	0
DET{ArtDef}, N{cote.g=F num=SG}*	lakɔt	1	0
DET{ArtDef}, N{couleur.g=F num=PL}*	lekulœʁ	1	0
DET{ArtDef}, N{couleur.g=F num=SG}*	lakulœʁ	1	0
DET{ArtDef}, N{couleur.g=F num=SG}*	lakulœʁ	1	0
DET{ArtDef}, N{couloir.g=M num=SG}*	ləkulwaʁ	1	0
DET{ArtDef}, N{coup.g=M num=PL}*	leku	1	0
DET{ArtDef}, N{coup.g=M num=SG}*	ləku	1	0
DET{ArtDef}, N{coup.g=M num=SG}*	ləku	1	0
DET{ArtDef}, N{coup.g=M num=SG}*	ləku	1	0
DET{ArtDef}, N{coupe.g=F num=PL}*	lekup	1	0
DET{ArtDef}, N{coupure.g=F num=SG}*	lakupyʁ	1	0
DET{ArtDef}, N{course.g=F num=PL}*	lekuʁs	1	0
DET{ArtDef}, N{course.g=F num=SG}*	lakuʁs	1	0
DET{ArtDef}, N{coïncidence.g=F num=SG}*	lako3sid&s	1	0
DET{ArtDef}, N{crampon.g=M num=PL}*	lekʁ&pQ	1	0
DET{ArtDef}, N{cri.g=M num=SG}*	ləkʁi	1	0
DET{ArtDef}, N{croupion.g=M num=SG}*	ləkʁupjQ	1	0
DET{ArtDef}, N{cuir.g=M num=SG}*	ləkɥiʁ	1	0
DET{ArtDef}, N{cuir.g=M num=SG}*	ləkɥiʁ	1	0
DET{ArtDef}, N{cuisine.g=F num=SG}*	lakɥizin	1	0
DET{ArtDef}, N{cuisine.g=F num=SG}*	lakɥizin	1	0
DET{ArtDef}, N{cuisse.g=F num=PL}*	lekɥis	1	0
DET{ArtDef}, N{cuisse.g=F num=SG}*	lakɥis	1	0
DET{ArtDef}, N{cuisse.g=F num=SG}*	lakɥis	1	0
DET{ArtDef}, N{cygne.g=M num=SG}*	ləsiɲ	1	0
DET{ArtDef}, N{côte.g=F num=SG}*	lakot	1	0
DET{ArtDef}, N{côté.g=M num=SG}*	ləkote	1	0
DET{ArtDef}, N{côté.g=M num=SG}*	ləkote	1	0
DET{ArtDef}, N{côté.g=M num=SG}*	ləkote	1	0
DET{ArtDef}, N{dame.g=F num=SG}*	ladam	1	0
DET{ArtDef}, N{dangerosité.g=F num=SG}*	lad&ʒœʁozite	1	0
DET{ArtDef}, N{danse.g=F num=PL}*	led&s	1	0
DET{ArtDef}, N{danse.g=F num=SG}*	lad&s	1	0
DET{ArtDef}, N{danse.g=F num=SG}*	lad&s	1	0
DET{ArtDef}, N{danse.g=F num=SG}*	lad&s	1	0
DET{ArtDef}, N{danse.g=F num=SG}*	lad&s	1	0
DET{ArtDef}, N{danse.g=F num=SG}*	lad&s	1	0
DET{ArtDef}, N{danse.g=F num=SG}*	lad&s	1	0
DET{ArtDef}, N{danse.g=F num=SG}*	lad&s	1	0
DET{ArtDef}, N{danse.g=F num=SG}*	lad&s	1	0
DET{ArtDef}, N{date.g=F num=PL}*	ledat	1	0
DET{ArtDef}, N{date.g=F num=PL}*	ledat	1	0
DET{ArtDef}, N{demande.g=F num=SG}*	lədœm&d	1	0
DET{ArtDef}, N{demande.g=F num=SG}*	lədœm&d	1	0
DET{ArtDef}, N{demi.g=M num=PL}*	ledœmi	1	0
DET{ArtDef}, N{demi.g=M num=SG}*	ladœmi	1	0
DET{ArtDef}, N{demi.g=M num=SG}*	ledœmi	1	0
DET{ArtDef}, N{densité.g=F num=SG}*	lad&site	1	0
DET{ArtDef}, N{densité.g=F num=SG}*	lad&site	1	0
DET{ArtDef}, N{dent.g=F num=PL}*	led&	1	0
DET{ArtDef}, N{dernier.g=F num=SG}*	ladɛʁnjɛʁ	1	0
DET{ArtDef}, N{dernier.g=F num=SG}*	ladɛʁnjɛʁ	1	0
DET{ArtDef}, N{dernier.g=M num=PL}*	ledɛʁnje	1	0
DET{ArtDef}, N{dessert.g=M num=SG}*	lədesɛʁ	1	0
DET{ArtDef}, N{dessus.g=M num=SG}*	lədœsy	1	0
DET{ArtDef}, N{destruction.g=F num=SG}*	ladestʁyksjQ	1	0
DET{ArtDef}, N{dictionnaire.g=M num=SG}*	lədiksjonɛʁ	1	0
DET{ArtDef}, N{dictionnaire.g=M num=SG}*	lədiksjonɛʁ	1	0
DET{ArtDef}, N{différence.g=F num=SG}*	ladifeʁ&s	1	0
DET{ArtDef}, N{différence.g=F num=SG}*	ladifeʁ&s	1	0
DET{ArtDef}, N{dimanche.g=M num=PL}*	ledim&ʃ	1	0
DET{ArtDef}, N{dimanche.g=M num=PL}*	ledim&ʃ	1	0
DET{ArtDef}, N{dimanche.g=M num=SG}*	lədim&ʃ	1	0
DET{ArtDef}, N{dimanche.g=M num=SG}*	lədim&ʃ	1	0
DET{ArtDef}, N{dimanche.g=M num=SG}*	lədim&ʃ	1	0
DET{ArtDef}, N{diplôme.g=M num=SG}*	lədiplom	1	0
DET{ArtDef}, N{directeur.g=F num=SG}*	ladiʁɛktʁis	1	0
DET{ArtDef}, N{directeur.g=F num=SG}*	ladiʁɛktʁis	1	0
DET{ArtDef}, N{directeur.g=F num=SG}*	ladiʁɛktʁis	1	0
DET{ArtDef}, N{directeur.g=F num=SG}*	ladiʁɛktʁis	1	0
DET{ArtDef}, N{directeur.g=F num=SG}*	ladiʁɛktʁis	1	0
DET{ArtDef}, N{directeur.g=F num=SG}*	ladiʁɛktʁis	1	0
DET{ArtDef}, N{directeur.g=F num=SG}*	ladiʁɛktʁis	1	0
DET{ArtDef}, N{directeur.g=M num=SG}*	lədiʁɛktœʁ	1	0
DET{ArtDef}, N{direction.g=F num=SG}*	ladiʁɛksjQ	1	0
DET{ArtDef}, N{direction.g=F num=SG}*	ladiʁɛksjQ	1	0
DET{ArtDef}, N{discipline.g=F num=SG}*	ladisiplin	1	0
DET{ArtDef}, N{discours.g=M num=PL}*	lediskuʁ	1	0
DET{ArtDef}, N{discussion.g=F num=SG}*	ladiskysjQ	1	0
DET{ArtDef}, N{dispute.g=F num=SG}*	ladispyt	1	0
DET{ArtDef}, N{distribution.g=F num=SG}*	ladistʁibysjQ	1	0
DET{ArtDef}, N{district.g=M num=SG}*	lədistʁikt	1	0
DET{ArtDef}, N{docteur.g=M num=PL}*	ledɔktœʁ	1	0
DET{ArtDef}, N{docteur.g=M num=PL}*	ledɔktœʁ	1	0
DET{ArtDef}, N{docteur.g=M num=SG}*	lədɔktœʁ	1	0
DET{ArtDef}, N{doigt.g=M num=PL}*	ledwa	1	0
DET{ArtDef}, N{domaine.g=M num=PL}*	ledomɛn	1	0
DET{ArtDef}, N{domaine.g=M num=PL}*	ledomɛn	1	0
DET{ArtDef}, N{domaine.g=M num=SG}*	lədomɛn	1	0
DET{ArtDef}, N{domicile.g=M num=PL}*	ledomisil	1	0
DET{ArtDef}, N{dos.g=M num=SG}*	lədo	1	0
DET{ArtDef}, N{dos.g=M num=SG}*	lədo	1	0
DET{ArtDef}, N{double.g=M num=SG}*	ladubl	1	0
DET{ArtDef}, N{double.g=M num=SG}*	ladubl	1	0
DET{ArtDef}, N{double.g=M num=SG}*	lədubl	1	0
DET{ArtDef}, N{douche.g=F num=PL}*	leduʃ	1	0
DET{ArtDef}, N{douche.g=F num=PL}*	leduʃ	1	0
DET{ArtDef}, N{douche.g=F num=SG}*	laduʃ	1	0
DET{ArtDef}, N{douche.g=F num=SG}*	laduʃ	1	0
DET{ArtDef}, N{douche.g=F num=SG}*	laduʃ	1	0
DET{ArtDef}, N{dragon.g=M num=SG}*	lədʁagQ	1	0
DET{ArtDef}, N{drive.g=M num=SG}*	ledʁajv	1	0
DET{ArtDef}, N{driver.g=M num=SG}*	ledʁajvœʁ	1	0
DET{ArtDef}, N{droit.g=M num=PL}*	ledʁwa	1	0
DET{ArtDef}, N{droit.g=M num=PL}*	ledʁwa	1	0
DET{ArtDef}, N{droit.g=M num=SG}*	lədʁwa	1	0
DET{ArtDef}, N{droit.g=M num=SG}*	lədʁwa	1	0
DET{ArtDef}, N{droit.g=M num=SG}*	lədʁwa	1	0
DET{ArtDef}, N{droit.g=M num=SG}*	lədʁwa	1	0
